ch75,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c3],[ab1->card1r1->c4],[ab2->card1r2->c1],[ab3->card1r3->c2]
ch76,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c7],[ab1->card1r1->c8],[ab2->card1r2->c5],[ab3->card1r3->c6]
ch77,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c11],[ab1->card1r1->c12],[ab2->card1r2->c9],[ab3->card1r3->c10]
ch78,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c31],[ab1->card1r1->c32],[ab2->card1r2->c29],[ab3->card1r3->c30]
ch79,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c35],[ab1->card1r1->c36],[ab2->card1r2->c33],[ab3->card1r3->c34]
ch80,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c39],[ab1->card1r1->c40],[ab2->card1r2->c37],[ab3->card1r3->c38]
ch81,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c0],[ab1->card1r1->c1],[ab2->card1r2->c41],[ab3->card1r3->c42]
ch82,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,[ab0->card1r0->c4],[ab1->card1r1->c5],[ab2->card1r2->c2],[ab3->card1r3->c3]
ch83,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,[ab0->card1r0->c8],[ab1->card1r1->c9],[ab2->card1r2->c6],[ab3->card1r3->c7]
ch84,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,[ab0->card1r0->c12],[ab1->card1r1->c13],[ab2->card1r2->c10],[ab3->card1r3->c11]
ch85,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,[ab0->card1r0->c16],[ab1->card1r1->c17],[ab2->card1r2->c14],[ab3->card1r3->c15]
ch86,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,[ab0->card1r0->c36],[ab1->card1r1->c37],[ab2->card1r2->c34],[ab3->card1r3->c35]
ch87,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,2810_B2_SCSI2,[ab0->card1r0->c40],[ab1->card1r1->c41],[ab2->card1r2->c38],[ab3->card1r3->c39]
ch88,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI2,2810_B2_SCSI3,[ab0->card1r0->c1],[ab1->card1r1->c2],[ab2->card1r2->c42],[ab3->card1r3->c0]
