ch93,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c3],[ab1->card1r1->c4],[ch23->com],
ch94,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c5],[ab1->card1r1->c6],[ch24->com],
ch95,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c7],[ab1->card1r1->c8],[ch25->com],
ch96,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c9],[ab1->card1r1->c10],[ch26->com],
ch97,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c11],[ab1->card1r1->c12],[ch27->com],
ch98,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c13],[ab1->card1r1->c14],[ch28->com],
ch99,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c15],[ab1->card1r1->c16],[ch29->com],
ch100,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c17],[ab1->card1r1->c18],[ch30->com],
ch101,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c18],[ab1->card1r1->c19],[ch31->com],
ch102,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c21],[ab1->card1r1->c22],[ch32->com],
ch103,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c23],[ab1->card1r1->c24],[ch33->com],
ch104,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c25],[ab1->card1r1->c26],[ch34->com],
ch105,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c27],[ab1->card1r1->c28],[ch35->com],
ch106,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c29],[ab1->card1r1->c30],[ch36->com],
ch107,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c31],[ab1->card1r1->c32],[ch37->com],
ch108,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c33],[ab1->card1r1->c34],[ch38->com],
ch109,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c35],[ab1->card1r1->c36],[ch39->com],
ch110,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c37],[ab1->card1r1->c38],[ch40->com],
ch111,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c39],[ab1->card1r1->c40],[ch41->com],
ch112,2810_A1_SCSI2,2810_A1_SCSI2,2526_A,,[ab0->card1r0->c41],[ab1->card1r1->c42],[ch42->com],
ch113,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c0],[ab1->card1r1->c1],[ch43->com],
ch114,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c2],[ab1->card1r1->c3],[ch44->com],
ch115,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c4],[ab1->card1r1->c5],[ch45->com],
ch116,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c6],[ab1->card1r1->c7],[ch46->com],
ch117,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c8],[ab1->card1r1->c9],[ch47->com],
ch118,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c10],[ab1->card1r1->c11],[ch48->com],
ch119,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c12],[ab1->card1r1->c13],[ch49->com],
ch120,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c14],[ab1->card1r1->c15],[ch50->com],
ch121,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c16],[ab1->card1r1->c17],[ch51->com],
ch122,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c18],[ab1->card1r1->c19],[ch52->com],
ch123,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c20],[ab1->card1r1->c21],[ch53->com],
ch124,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c22],[ab1->card1r1->c23],[ch54->com],
ch125,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c24],[ab1->card1r1->c25],[ch55->com],
ch126,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c26],[ab1->card1r1->c27],[ch56->com],
ch127,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c28],[ab1->card1r1->c29],[ch57->com],
ch128,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c30],[ab1->card1r1->c31],[ch58->com],
ch129,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c32],[ab1->card1r1->c33],[ch59->com],
ch130,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c34],[ab1->card1r1->c35],[ch60->com],
ch131,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c36],[ab1->card1r1->c37],[ch61->com],
ch132,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c38],[ab1->card1r1->c39],[ch62->com],
